569//1263	45.051464766429135%	194,320,155,381
569//1263	45.051464766429135%	179,320,155,381
213//1263	16.8646080760095%	265,155,361,381
569//1263	45.051464766429135%	114,320,155,381
214//1262	16.957210776545168%	230,155,361,381
570//1262	45.16640253565769%	152,320,381,329
578//1262	45.800316957210775%	356,320,155,381
3//1261	0.23790642347343377%	202,361
571//1261	45.28152260111023%	320,23,361,381,329
213//1261	16.8913560666138%	155,224,361,381,329
359//1260	28.49206349206349%	195,320
214//1260	16.984126984126984%	152,155,361,381
213//1260	16.904761904761905%	50,155,381,329
5//1259	0.3971405877680699%	229,155,361
213//1259	16.918189038919778%	155,13,361,381,329
570//1258	45.310015898251194%	222,320,155,381
217//1257	17.26332537788385%	214,381,329
12//1255	0.9561752988047809%	220,361
569//1255	45.33864541832669%	88,320,361,381
357//1255	28.44621513944223%	194,320,155,329
357//1255	28.44621513944223%	179,320,155,329
215//1255	17.131474103585656%	203,155,381,329
1//1255	0.0796812749003984%	265,155,361,329
357//1255	28.44621513944223%	114,320,155,329
569//1254	45.374800637958536%	35,320,381,329
2//1254	0.1594896331738437%	230,155,361,329
366//1254	29.1866028708134%	356,320,155,329
569//1254	45.374800637958536%	320,371,361,381,329
213//1253	16.999201915403034%	161,381
357//1252	28.51437699680511%	310,320,155
569//1252	45.447284345047926%	156,320,155,381
2//1252	0.1597444089456869%	152,155,361,329
213//1252	17.012779552715656%	35,155,361,381
57//1251	4.556354916067146%	193,155
359//1251	28.697042366107116%	119,320,361
2//1250	0.16%	292,155,361
359//1250	28.72%	231,320,361
570//1250	45.6%	254,320,381,329
358//1250	28.64%	222,320,155,329
357//1248	28.60576923076923%	190,320,155
214//1248	17.147435897435898%	254,155,361,381
357//1248	28.60576923076923%	320,238,155,361
357//1247	28.62870890136327%	88,320,361,329
570//1247	45.70970328789094%	320,333,155,381
7//1244	0.5627009646302251%	183,155,329
357//1244	28.69774919614148%	156,320,155,329
1//1244	0.08038585209003216%	35,155,361,329
2//1242	0.1610305958132045%	303,361
215//1241	17.32473811442385%	202,381
5//1241	0.40290088638195004%	245,361,329
4//1240	0.3225806451612903%	174,155
357//1240	28.79032258064516%	239,320
213//1240	17.177419354838708%	269,155,361,381
2//1240	0.16129032258064516%	254,155,361,329
569//1240	45.88709677419355%	320,248,361,381,329
358//1239	28.894269572235675%	86,320
217//1239	17.51412429378531%	229,155,381
358//1239	28.894269572235675%	320,333,155,329
5//1238	0.40387722132471726%	199,155
357//1238	28.836833602584814%	320,155,318,361
358//1237	28.940986257073565%	237,320,361
357//1237	28.860145513338722%	320,155,281,361
570//1237	46.079223928860145%	320,160,361,381,329
219//1235	17.732793522267208%	284,361,381
213//1235	17.246963562753038%	265,155,381,329
214//1234	17.3419773095624%	230,155,381,329
3//1233	0.24330900243309003%	202,329
358//1233	29.034874290348743%	320,155,288,361
214//1232	17.37012987012987%	152,155,381,329
5//1231	0.4061738424045491%	229,155,329
571//1231	46.38505280259951%	119,320,381
214//1230	17.398373983739837%	292,155,381
571//1230	46.422764227642276%	231,320,381
360//1229	29.292107404393818%	216,320,155
357//1229	29.0480065093572%	29,320,361
569//1228	46.33550488599349%	320,238,155,381
12//1227	0.9779951100244498%	220,329
7//1227	0.5704971475142624%	284,361,329
569//1227	46.37326813365933%	88,320,381,329
357//1226	29.119086460032626%	320,155,165,361
214//1226	17.455138662316475%	155,289,361,381,329
213//1225	17.387755102040817%	88,155,361,381
570//1225	46.53061224489796%	320,361,267,381,329
213//1224	17.401960784313726%	35,155,381,329
213//1224	17.401960784313726%	155,371,361,381,329
215//1223	17.57972199509403%	290,381
359//1223	29.354047424366314%	119,320,329
214//1222	17.51227495908347%	303,381
2//1222	0.16366612111292964%	292,155,329
357//1222	29.21440261865794%	313,320,155
3//1221	0.2457002457002457%	119,155,361
570//1221	46.68304668304668%	320,361,282,381,329
214//1221	17.526617526617528%	155,283,361,381,329
358//1220	29.34426229508197%	44,320,155
3//1220	0.2459016393442623%	231,155,361
357//1220	29.262295081967213%	320,238,155,329
570//1220	46.721311475409834%	71,320,361,381
214//1220	17.540983606557376%	254,155,381,329
3//1219	0.2461033634126333%	204,361
357//1219	29.286300246103362%	320,155,225,361
569//1218	46.71592775041051%	320,155,318,381
213//1218	17.48768472906404%	310,361,381,329
570//1217	46.836483155299916%	237,320,381
569//1217	46.75431388660641%	320,155,281,381
1//1217	0.08216926869350863%	88,155,361,329
357//1216	29.35855263157895%	157,320,155
570//1216	46.875%	320,361,336,381,329
571//1216	46.95723684210526%	320,361,341,381,329
3//1215	0.24691358024691357%	290,329
569//1214	46.869851729818784%	243,320,361,381
358//1212	29.537953795379536%	71,320,361,329
1//1210	0.08264462809917356%	239,155
5//1210	0.4132231404958678%	89,155
215//1210	17.768595041322314%	244,361,381
357//1210	29.50413223140496%	320,155,318,329
569//1209	47.06368899917287%	29,320,381
357//1209	29.528535980148884%	320,155,281,329
215//1209	17.783291976840363%	207,155,361,381
2//1208	0.16556291390728478%	273,361
2//1207	0.16570008285004142%	237,155,361
219//1207	18.144159072079535%	284,381,329
214//1207	17.72990886495443%	155,160,361,381,329
357//1206	29.601990049751244%	243,320,361,329
569//1206	47.18076285240464%	320,155,165,381
2//1205	0.16597510373443983%	232,155,361
6//1204	0.4983388704318937%	226,361
569//1204	47.25913621262458%	320,361,381,329,113
357//1203	29.67581047381546%	320,155,150,361
569//1203	47.29842061512885%	331,320,361,381
569//1203	47.29842061512885%	320,361,381,329,392
3//1202	0.24958402662229617%	244,361,329
214//1202	17.803660565723792%	299,361,381,329
215//1201	17.90174854288093%	119,155,381
3//1201	0.2497918401332223%	207,155,361,329
357//1201	29.725228975853454%	320,155,224,361
357//1200	29.75%	50,320,155
215//1200	17.916666666666668%	231,155,381
215//1200	17.916666666666668%	242,361,381,329
569//1200	47.416666666666664%	320,361,381,329,369
1//1199	0.08340283569641367%	29,155,361
569//1199	47.456213511259385%	320,155,225,381
357//1199	29.774812343619683%	320,155,13,361
357//1198	29.79966611018364%	320,155,165,329
361//1197	30.158730158730158%	214,320
12//1197	1.0025062656641603%	228,361
357//1197	29.82456140350877%	320,155,287,361
358//1197	29.90810359231412%	320,155,257,361
358//1197	29.90810359231412%	320,155,171,361
213//1197	17.794486215538846%	88,155,381,329
570//1197	47.61904761904762%	320,361,381,329,380
214//1195	17.90794979079498%	91,361,381,329
357//1195	29.8744769874477%	331,320,361,329
569//1195	47.61506276150627%	320,361,381,329,117
214//1195	17.90794979079498%	155,361,267,381,329
3//1193	0.2514668901927913%	119,155,329
569//1193	47.69488683989941%	320,155,177,381
569//1193	47.69488683989941%	320,155,186,381
570//1192	47.81879194630873%	71,320,381,329
569//1192	47.73489932885906%	346,320,361,381
3//1191	0.2518891687657431%	204,329
357//1191	29.974811083123427%	320,155,225,329
214//1191	17.968094038623004%	155,361,282,381,329
358//1190	30.084033613445378%	208,320,361
214//1190	17.983193277310924%	71,155,361,381
569//1190	47.81512605042017%	320,361,381,329,351
2//1189	0.16820857863751051%	178,361
569//1189	47.85534062237174%	320,361,381,329,365
569//1189	47.85534062237174%	320,361,381,329,110
214//1188	18.013468013468014%	273,381
569//1188	47.89562289562289%	320,155,148,381
3//1187	0.2527379949452401%	52,155,361
214//1187	18.028643639427127%	237,155,381
569//1186	47.97639123102867%	243,320,381,329
215//1186	18.128161888701516%	155,361,341,381,329
214//1185	18.059071729957807%	232,155,381
357//1185	30.126582278481013%	320,155,177,329
570//1184	48.141891891891895%	251,320,381
357//1184	30.152027027027028%	346,320,361,329
361//1183	30.5156382079459%	247,320,361,329
569//1183	48.09805579036348%	320,155,150,381
215//1182	18.189509306260575%	244,381,329
2//1182	0.1692047377326565%	71,155,361,329
569//1181	48.179508890770535%	133,320,381,329
569//1181	48.179508890770535%	320,155,224,381
215//1181	18.204911092294665%	207,155,381,329
357//1180	30.25423728813559%	320,155,148,329
213//1179	18.06615776081425%	29,155,381
569//1179	48.26123833757421%	320,155,13,381
218//1177	18.521665250637213%	227,361,381
2//1177	0.16992353440951571%	232,155,329
569//1177	48.34324553950722%	320,155,287,381
569//1177	48.34324553950722%	217,320,361,381
6//1176	0.5102040816326531%	226,329
216//1176	18.367346938775512%	126,155,361,381
357//1175	30.382978723404257%	265,320,155
569//1175	48.42553191489362%	331,320,381,329
358//1174	30.49403747870528%	230,320,155
213//1174	18.143100511073254%	155,361,381,329,113
213//1173	18.15856777493606%	331,155,361,381
357//1173	30.434782608695652%	320,155,224,329
213//1173	18.15856777493606%	155,361,381,329,392
358//1172	30.546075085324233%	152,320,155
357//1171	30.486763450042698%	320,155,13,329
3//1170	0.2564102564102564%	197,155
213//1170	18.205128205128204%	155,361,381,329,369
12//1169	1.0265183917878529%	228,329
214//1169	18.306244653550042%	178,381
357//1169	30.538922155688624%	217,320,361,329
569//1169	48.67408041060736%	194,320,361,381
358//1169	30.624465355004276%	320,155,257,329
569//1169	48.67408041060736%	179,320,361,381
358//1169	30.624465355004276%	320,155,171,329
569//1169	48.67408041060736%	114,320,361,381
578//1168	49.486301369863014%	356,320,361,381
4//1168	0.3424657534246575%	126,155,361,329
215//1167	18.42330762639246%	52,155,381
215//1167	18.42330762639246%	263,155,381,329
214//1167	18.337617823479007%	155,361,381,329,380
572//1166	49.056603773584904%	103,320,381
213//1166	18.267581475128644%	50,361,381,329
1//1165	0.08583690987124463%	331,155,361,329
213//1165	18.283261802575108%	155,361,381,329,117
215//1164	18.47079037800687%	297,381
357//1164	30.670103092783506%	35,320,155
570//1164	48.96907216494845%	222,320,361,381
357//1164	30.670103092783506%	320,155,371,361
569//1164	48.88316151202749%	346,320,381,329
358//1162	30.80895008605852%	208,320,329
213//1162	18.330464716006883%	346,155,361,381
214//1162	18.416523235800344%	71,155,381,329
215//1162	18.502581755593805%	274,155,361,381
2//1161	0.17226528854435832%	178,329
357//1161	30.74935400516796%	194,320,361,329
357//1161	30.74935400516796%	179,320,361,329
357//1161	30.74935400516796%	114,320,361,329
215//1161	18.51851851851852%	203,361,381,329
358//1160	30.862068965517242%	254,320,155
2//1160	0.1724137931034483%	208,155,361
366//1160	31.551724137931036%	356,320,361,329
213//1160	18.362068965517242%	155,361,381,329,351
3//1159	0.25884383088869717%	52,155,329
213//1159	18.3779119930975%	155,361,381,329,365
213//1159	18.3779119930975%	155,361,381,329,110
360//1158	31.088082901554404%	103,320,329
357//1158	30.82901554404145%	310,320,361
569//1158	49.13644214162349%	156,320,361,381
57//1157	4.926534140017286%	193,361
213//1156	18.42560553633218%	189,381,329
358//1156	30.968858131487888%	222,320,361,329
216//1155	18.7012987012987%	167,381,329
214//1154	18.54419410745234%	251,155,381
1//1154	0.08665511265164645%	346,155,361,329
3//1154	0.25996533795493937%	274,155,361,329
5//1153	0.4336513443191674%	247,155,361,329
570//1153	49.436253252385086%	320,333,361,381
357//1152	30.989583333333332%	269,320,155
361//1151	31.364031277150303%	300,320
213//1151	18.505647263249347%	133,155,381,329
7//1150	0.6086956521739131%	183,361,329
357//1150	31.043478260869566%	156,320,361,329
215//1149	18.711923411662315%	70,361,381
569//1149	49.521322889469104%	217,320,381,329
7//1148	0.6097560975609756%	164,361
3//1148	0.2613240418118467%	62,361,329
216//1148	18.81533101045296%	126,155,381,329
358//1147	31.21185701830863%	320,155,160,361
4//1146	0.34904013961605584%	174,361
360//1146	31.413612565445025%	185,320,329
217//1145	18.951965065502183%	229,361,381
358//1145	31.266375545851528%	320,333,361,329
213//1145	18.602620087336245%	331,155,381,329
5//1144	0.4370629370629371%	199,361
569//1144	49.73776223776224%	320,155,371,381
357//1142	31.260945709281962%	320,155,361,205
3//1141	0.26292725679228746%	6,361
569//1141	49.86853637160386%	194,320,381,329
213//1141	18.66783523225241%	265,361,381,329
569//1141	49.86853637160386%	179,320,381,329
569//1141	49.86853637160386%	114,320,381,329
214//1140	18.771929824561404%	230,361,381,329
578//1140	50.70175438596491%	356,320,381,329
213//1139	18.700614574187885%	194,155,361,381
213//1139	18.700614574187885%	114,155,361,381
213//1139	18.700614574187885%	179,155,361,381
569//1138	50.0%	310,320,381
214//1138	18.804920913884008%	152,361,381,329
222//1138	19.507908611599298%	356,155,361,381
269//1137	23.658751099384343%	193,381
5//1137	0.4397537379067722%	229,361,329
357//1137	31.398416886543536%	88,320,155
214//1136	18.838028169014084%	292,361,381
216//1136	19.014084507042252%	103,155,381
357//1136	31.426056338028168%	320,155,371,329
570//1136	50.17605633802817%	222,320,381,329
360//1135	31.718061674008812%	216,320,361
358//1135	31.54185022026432%	320,155,361,267
215//1135	18.94273127753304%	218,155,361,381
569//1134	50.17636684303351%	190,320,381
217//1134	19.135802469135804%	143,381,329
213//1134	18.78306878306878%	346,155,381,329
214//1134	18.871252204585538%	222,155,361,381
215//1134	18.959435626102294%	274,155,381,329
569//1134	50.17636684303351%	320,238,361,381
359//1133	31.685789938217123%	320,298,361,329
2//1132	0.17667844522968199%	208,155,329
5//1131	0.4420866489832007%	245,155
1//1131	0.08841732979664015%	194,155,361,329
358//1131	31.653404067197172%	320,155,361,282
1//1131	0.08841732979664015%	114,155,361,329
1//1131	0.08841732979664015%	179,155,361,329
357//1130	31.5929203539823%	310,320,329
213//1130	18.849557522123895%	35,361,381,329
569//1130	50.35398230088496%	156,320,381,329
10//1130	0.8849557522123894%	356,155,361,329
57//1129	5.048715677590788%	193,329
2//1128	0.1773049645390071%	292,361,329
4//1128	0.3546099290780142%	103,155,329
357//1128	31.648936170212767%	313,320,361
1//1128	0.08865248226950355%	310,155,361
213//1128	18.882978723404257%	156,155,361,381
570//1127	50.576752440106475%	320,155,160,381
358//1126	31.793960923623445%	44,320,361
357//1126	31.705150976909415%	190,320,329
2//1126	0.17761989342806395%	222,155,361,329
568//1126	50.44404973357016%	320,155,361,381
214//1126	19.00532859680284%	254,361,381,329
359//1126	31.882770870337477%	320,155,361,341
357//1126	31.705150976909415%	320,238,361,329
570//1125	50.666666666666664%	320,333,381,329
217//1124	19.306049822064058%	199,381
569//1124	50.62277580071174%	320,318,361,381
218//1123	19.412288512911843%	233,155,361,381
214//1123	19.056099732858414%	333,155,361,381
569//1123	50.66785396260018%	320,281,361,381
569//1122	50.71301247771836%	320,155,205,381
215//1121	19.179304192685102%	6,381
5//1121	0.44603033006244425%	300,155
7//1120	0.625%	164,329
1//1120	0.08928571428571429%	156,155,361,329
359//1119	32.0822162645219%	252,320,155
358//1119	31.992850759606792%	320,155,160,329
4//1118	0.35778175313059035%	174,329
356//1118	31.842576028622542%	320,155,361,329
7//1117	0.6266786034019696%	284,155
217//1117	19.427036705461056%	229,381,329
5//1116	0.44802867383512546%	199,329
357//1116	31.989247311827956%	320,318,361,329
2//1115	0.17937219730941703%	86,361
6//1115	0.5381165919282511%	233,155,361,329
2//1115	0.17937219730941703%	333,155,361,329
357//1115	32.01793721973094%	320,281,361,329
570//1115	51.12107623318386%	320,155,267,381
357//1114	32.04667863554758%	320,155,361,113
357//1113	32.075471698113205%	320,155,361,392
2//1112	0.17985611510791366%	299,155,361
569//1112	51.169064748201436%	320,165,361,381
213//1111	19.17191719171917%	194,155,381,329
213//1111	19.17191719171917%	114,155,381,329
213//1111	19.17191719171917%	179,155,381,329
570//1111	51.3051305130513%	320,155,282,381
3//1110	0.2702702702702703%	242,155,361
222//1110	20.0%	356,155,381,329
357//1110	32.16216216216216%	320,155,361,369
3//1108	0.27075812274368233%	195,329
214//1108	19.314079422382672%	292,381,329
569//1108	51.35379061371841%	313,320,381
213//1108	19.223826714801444%	310,155,381
360//1107	32.520325203252035%	216,320,329
215//1107	19.42186088527552%	119,361,381
358//1107	32.33965672990063%	320,155,267,329
358//1107	32.33965672990063%	320,155,361,380
570//1106	51.53707052441229%	44,320,381
357//1106	32.278481012658226%	50,320,361
215//1106	19.439421338155515%	231,361,381
214//1106	19.349005424954793%	222,155,381,329
571//1106	51.62748643761302%	320,155,341,381
569//1106	51.44665461121157%	320,238,381,329
4//1105	0.36199095022624433%	216,155,361
569//1105	51.49321266968326%	320,225,361,381
217//1105	19.638009049773757%	268,361,381,329
357//1105	32.30769230769231%	320,155,361,117
213//1104	19.293478260869566%	190,155,381
357//1104	32.33695652173913%	320,165,361,329
213//1104	19.293478260869566%	238,155,361,381
358//1103	32.45693563009973%	320,155,282,329
213//1103	19.31097008159565%	88,361,381,329
358//1102	32.48638838475499%	71,320,155
569//1102	51.633393829401086%	157,320,381
1//1100	0.09090909090909091%	310,155,329
213//1100	19.363636363636363%	156,155,381,329
357//1100	32.45454545454545%	320,155,361,351
3//1099	0.272975432211101%	119,361,329
357//1099	32.48407643312102%	320,155,361,110
357//1099	32.48407643312102%	320,155,361,365
216//1099	19.654231119199274%	357,155,361,381
1//1098	0.09107468123861566%	313,155,361
359//1098	32.69581056466302%	320,155,341,329
568//1098	51.7304189435337%	320,155,381,329
357//1097	32.5432999088423%	320,225,361,329
213//1096	19.434306569343065%	239,381
217//1096	19.7992700729927%	89,381
357//1096	32.57299270072993%	189,320
2//1096	0.18248175182481752%	44,155,361
1//1096	0.09124087591240876%	190,155,329
569//1096	51.916058394160586%	320,318,381,329
1//1096	0.09124087591240876%	238,155,361,329
214//1095	19.54337899543379%	86,381
214//1095	19.54337899543379%	333,155,381,329
218//1095	19.908675799086758%	233,155,381,329
569//1095	51.9634703196347%	320,281,381,329
569//1094	52.0109689213894%	320,155,381,113
213//1094	19.46983546617916%	155,318,361,381
214//1093	19.57913998170174%	237,361,381
213//1093	19.48764867337603%	155,281,361,381
569//1093	52.05855443732845%	320,155,381,392
214//1092	19.5970695970696%	299,155,381
358//1091	32.81393217231897%	234,320,361
357//1091	32.72227314390467%	133,320,155
214//1091	19.615032080659944%	232,361,381
4//1091	0.36663611365719523%	357,155,361,329
215//1090	19.724770642201836%	242,155,381
569//1090	52.20183486238532%	320,155,381,369
362//1089	33.2415059687787%	227,320
569//1089	52.249770431588615%	320,150,361,381
1//1088	0.09191176470588236%	239,329
5//1088	0.45955882352941174%	89,329
357//1088	32.8125%	260,320,361
2//1087	0.18399264029438822%	86,329
215//1087	19.779208831646734%	207,361,381,329
570//1087	52.43790248390064%	320,155,381,380
569//1087	52.34590616375345%	320,224,361,381
569//1086	52.394106813996316%	50,320,381
1//1086	0.09208103130755065%	155,318,361,329
357//1086	32.87292817679558%	320,155,329,113
215//1086	19.79742173112339%	155,1,361,381
357//1085	32.903225806451616%	331,320,155
213//1085	19.631336405529954%	29,361,381
569//1085	52.44239631336406%	320,155,381,117
1//1085	0.09216589861751152%	155,281,361,329
357//1085	32.903225806451616%	320,155,329,392
569//1085	52.44239631336406%	320,13,361,381
2//1084	0.18450184501845018%	299,155,329
569//1084	52.49077490774908%	320,165,381,329
2//1083	0.18467220683287167%	232,361,329
569//1083	52.53924284395198%	320,287,361,381
3//1082	0.27726432532347506%	242,155,329
213//1082	19.68576709796673%	155,165,361,381
357//1082	32.99445471349353%	320,155,329,369
357//1081	33.024976873265494%	265,320,361
214//1081	19.796484736355225%	155,312,361,381
5//1080	0.46296296296296297%	17,155
358//1080	33.148148148148145%	230,320,361
569//1080	52.68518518518518%	320,155,381,351
215//1079	19.925857275254867%	119,381,329
358//1079	33.178869323447636%	320,155,329,380
357//1079	33.08619091751622%	320,224,361,329
569//1079	52.73401297497683%	320,155,381,110
569//1079	52.73401297497683%	320,155,381,365
358//1078	33.20964749536178%	152,320,361
213//1078	19.758812615955474%	313,155,381
357//1078	33.116883116883116%	50,320,329
3//1078	0.2782931354359926%	155,1,361,329
4//1077	0.3714020427112349%	216,155,329
569//1077	52.831940575673165%	320,225,381,329
357//1077	33.147632311977716%	320,13,361,329
357//1077	33.147632311977716%	320,155,329,117
3//1076	0.2788104089219331%	197,361
214//1076	19.888475836431226%	44,155,381
1//1076	0.09293680297397769%	50,155,361
213//1076	19.79553903345725%	238,155,381,329
358//1075	33.30232558139535%	320,171,361,329
213//1075	19.813953488372093%	155,225,361,381
358//1075	33.30232558139535%	320,257,361,329
361//1074	33.61266294227188%	143,320
357//1074	33.24022346368715%	346,320,155
1//1074	0.0931098696461825%	155,165,361,329
5//1073	0.4659832246039143%	214,361
361//1073	33.64398881640261%	247,320,155
215//1073	20.03727865796831%	52,361,381
2//1073	0.1863932898415657%	155,312,361,329
213//1072	19.869402985074625%	157,155,381
357//1072	33.30223880597015%	320,155,329,351
3//1071	0.2801120448179272%	203,155,361
569//1071	53.12791783380019%	320,41,361,381
216//1071	20.168067226890756%	357,155,381,329
357//1071	33.333333333333336%	320,155,329,110
569//1071	53.12791783380019%	320,177,381,329
357//1071	33.333333333333336%	320,155,329,365
363//1070	33.925233644859816%	183,320
357//1070	33.36448598130841%	35,320,361
215//1070	20.093457943925234%	155,158,361,381
359//1068	33.61423220973783%	62,320
569//1068	53.27715355805243%	260,320,381
214//1068	20.0374531835206%	71,361,381,329
569//1068	53.27715355805243%	320,155,381,259
1//1067	0.09372071227741331%	155,225,361,329
1//1066	0.09380863039399624%	189,155
358//1066	33.58348968105066%	254,320,361
213//1066	19.9812382739212%	155,318,381,329
569//1066	53.37711069418386%	320,148,381,329
4//1065	0.3755868544600939%	167,155
3//1065	0.28169014084507044%	52,361,329
213//1065	20.0%	155,281,381,329
358//1063	33.67826904985889%	234,320,329
214//1063	20.13170272812794%	232,381,329
357//1063	33.584195672624645%	320,41,361,329
213//1062	20.056497175141242%	243,361,381,329
3//1062	0.2824858757062147%	155,158,361,329
359//1061	33.83600377002828%	70,320
569//1061	53.62865221489161%	265,320,381
570//1060	53.77358490566038%	230,320,381
215//1060	20.28301886792453%	182,361,381
357//1060	33.679245283018865%	181,320,361
357//1060	33.679245283018865%	320,155,329,259
213//1059	20.113314447592067%	155,150,361,381
569//1059	53.72993389990557%	320,224,381,329
570//1058	53.87523629489603%	152,320,381
357//1058	33.742911153119096%	269,320,361
215//1058	20.321361058601134%	155,1,381,329
571//1057	54.02081362346263%	320,23,361,381
213//1057	20.151371807000945%	155,224,361,381
569//1057	53.831598864711445%	320,13,381,329
215//1056	20.359848484848484%	197,381
213//1056	20.170454545454547%	50,155,381
359//1055	34.02843601895734%	249,320
213//1055	20.18957345971564%	155,13,361,381
213//1054	20.20872865275142%	155,165,381,329
216//1054	20.49335863377609%	126,361,381,329
217//1053	20.60778727445394%	214,381
357//1053	33.903133903133906%	265,320,329
214//1053	20.322886989553655%	155,312,381,329
213//1053	20.22792022792023%	155,287,361,381
358//1052	34.03041825095057%	230,320,329
3//1052	0.28517110266159695%	182,361,329
358//1052	34.03041825095057%	87,320,361
357//1051	33.96764985727878%	114,320,155
215//1051	20.456707897240722%	203,155,381
357//1051	33.96764985727878%	179,320,155
1//1051	0.09514747859181731%	265,155,361
357//1051	33.96764985727878%	194,320,155
213//1051	20.266412940057087%	331,361,381,329
366//1050	34.857142857142854%	356,320,155
358//1050	34.095238095238095%	152,320,329
569//1050	54.19047619047619%	35,320,381
2//1050	0.19047619047619047%	230,155,361
569//1050	54.19047619047619%	320,371,361,381
359//1049	34.2230695900858%	320,23,361,329
1//1049	0.09532888465204957%	155,224,361,329
2//1048	0.19083969465648856%	152,155,361
1//1048	0.09541984732824428%	50,155,329
1//1047	0.09551098376313276%	155,13,361,329
213//1047	20.34383954154728%	155,225,381,329
358//1046	34.22562141491396%	222,320,155
570//1046	54.493307839388144%	254,320,381
5//1045	0.4784688995215311%	214,329
215//1045	20.574162679425836%	52,381,329
2//1045	0.19138755980861244%	155,171,361,329
2//1045	0.19138755980861244%	155,257,361,329
3//1043	0.28763183125599234%	203,155,329
357//1043	34.22818791946309%	88,320,361
569//1043	54.554170661553215%	320,41,381,329
357//1042	34.26103646833013%	35,320,329
357//1042	34.26103646833013%	320,371,361,329
215//1042	20.633397312859884%	155,158,381,329
213//1041	20.461095100864554%	155,177,381,329
7//1040	0.6730769230769231%	183,155
1//1040	0.09615384615384616%	35,155,361
569//1040	54.71153846153846%	181,320,381
357//1040	34.32692307692308%	156,320,155
215//1040	20.673076923076923%	274,361,381,329
213//1040	20.48076923076923%	346,361,381,329
6//1039	0.5774783445620789%	136,329
358//1038	34.48940269749518%	254,320,329
2//1038	0.1926782273603083%	208,361,329
569//1038	54.81695568400771%	269,320,381
5//1037	0.4821600771456123%	245,361
2//1036	0.19305019305019305%	254,155,361
569//1036	54.922779922779924%	320,248,361,381
213//1036	20.55984555984556%	155,148,381,329
358//1035	34.589371980676326%	320,333,155
570//1033	55.179090029041625%	320,160,361,381
215//1032	20.833333333333332%	182,381,329
570//1032	55.23255813953488%	87,320,381
213//1031	20.659553831231815%	265,155,381
214//1030	20.776699029126213%	230,155,381
571//1029	55.49076773566569%	320,23,381,329
213//1029	20.699708454810494%	155,224,381,329
214//1028	20.817120622568094%	152,155,381
1//1028	0.09727626459143969%	269,155,361
569//1028	55.35019455252918%	320,361,205,381
357//1028	34.72762645914397%	320,248,361,329
5//1027	0.48685491723466406%	229,155
213//1027	20.74001947419669%	155,13,381,329
359//1025	35.02439024390244%	252,320,361
358//1025	34.926829268292686%	320,160,361,329
213//1025	20.78048780487805%	217,361,381,329
7//1023	0.6842619745845552%	284,361
569//1023	55.62072336265884%	88,320,381
1//1023	0.09775171065493646%	265,155,329
2//1022	0.19569471624266144%	230,155,329
214//1022	20.939334637964777%	155,289,361,381
569//1022	55.675146771037184%	320,371,381,329
570//1021	55.82761998041136%	320,361,267,381
213//1020	20.88235294117647%	35,155,381
2//1020	0.19607843137254902%	152,155,329
213//1020	20.88235294117647%	155,371,361,381
359//1019	35.2306182531894%	119,320
359//1018	35.26522593320236%	231,320
2//1018	0.19646365422396855%	292,155
214//1017	21.04228121927237%	155,283,361,381
213//1017	20.94395280235988%	179,361,381,329
213//1017	20.94395280235988%	194,361,381,329
213//1017	20.94395280235988%	114,361,381,329
570//1017	56.04719764011799%	320,361,282,381
214//1016	21.062992125984252%	254,155,381
357//1016	35.13779527559055%	320,238,155
222//1016	21.8503937007874%	356,361,381,329
357//1015	35.172413793103445%	88,320,329
216//1014	21.301775147928993%	103,381,329
213//1014	21.005917159763314%	310,361,381
2//1014	0.19723865877712032%	155,289,361,329
1//1013	0.09871668311944719%	88,155,361
358//1013	35.34057255676209%	320,361,267,329
1//1012	0.09881422924901186%	35,155,329
1//1012	0.09881422924901186%	155,371,361,329
214//1012	21.14624505928854%	222,361,381,329
570//1012	56.32411067193676%	320,361,336,381
571//1012	56.42292490118577%	320,361,341,381
5//1009	0.49554013875123887%	245,329
2//1009	0.19821605550049554%	155,283,361,329
358//1009	35.4806739345887%	320,361,282,329
213//1008	21.13095238095238%	269,155,381
358//1008	35.51587301587302%	71,320,361
2//1008	0.1984126984126984%	254,155,329
569//1008	56.448412698412696%	320,248,381,329
217//1007	21.549155908639523%	300,381
1//1006	0.09940357852882704%	310,361,329
357//1006	35.487077534791254%	320,155,318
569//1006	56.560636182902584%	320,209,381,329
213//1006	21.17296222664016%	156,361,381,329
358//1005	35.62189054726368%	237,320
357//1005	35.52238805970149%	320,155,281
570//1005	56.71641791044776%	320,160,381,329
359//1004	35.756972111553786%	320,361,341,329
568//1004	56.57370517928287%	320,361,381,329
358//1004	35.657370517928285%	320,361,336,329
219//1003	21.834496510468593%	284,381
214//1003	21.335992023928217%	155,160,361,381
357//1002	35.62874251497006%	243,320,361
358//1001	35.764235764235764%	320,155,288
214//1001	21.37862137862138%	333,361,381,329
218//1001	21.778221778221777%	233,361,381,329
569//1000	56.9%	320,361,381,113
569//999	56.95695695695696%	320,361,381,392
3//998	0.30060120240480964%	244,361
214//998	21.442885771543086%	299,361,381
213//998	21.34268537074148%	155,361,205,381
357//997	35.8074222668004%	29,320
3//997	0.30090270812437314%	207,155,361
215//996	21.586345381526105%	242,361,381
569//996	57.1285140562249%	320,361,381,369
7//995	0.7035175879396985%	284,329
3//995	0.3015075376884422%	252,155,361
